event_id,ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,award_amount_confidence,award_amount_evidence,contract_number,contract_number_confidence,contract_number_evidence,award_type,award_type_confidence,award_type_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,contract_type,contract_type_confidence,contract_type_evidence,naics_code,naics_code_confidence,naics_code_evidence,psc_code,psc_code_confidence,psc_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,obligated_amount_confidence,obligated_amount_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,product_or_service_description_confidence,product_or_service_description_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,modification_flag_confidence,modification_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,contract_ceiling_confidence,contract_ceiling_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,modification_number,modification_number_confidence,modification_number_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence
government_contract_UNMAPPED_W91CRB21C5012,,2021-05-25T12:00:00,government_contract,Unmapped recipient new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_W91CRB21C5012_9700_-NONE-_-NONE-,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_W91CRB21C5012_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.0,4219768.0,4219768.0,,Department of Defense,"THIS PROCUREMENT IS FOR 86 COCKPIT MANAGEMENT UNITS (CMU),3 PROTOTYPE CMUS, AVIONICS SOFTWARE SUPPORT AND INTEGRATION, CMU TRAINING, AND FUTURE INTEGRATION FOR UNITED ARAB EMIRATES(UAE) APACHE PROGRAM. FOREIGN MILITARY SALES (FMS) CASE AE-B-GUA.",,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",29,0.9,Department of Defense,0.9,source metadata,W91CRB21C5012,0.9,W91CRB21C5012,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,unmapped,0.9,unmapped,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,334220,0.9,334220,1680,0.9,1680,0.9,source metadata,MERCURY MISSION SYSTEMS LLC,0.9,MERCURY MISSION SYSTEMS LLC,2026-12-31,0.9,2026-12-31,2021-05-25,0.9,2021-05-25,prime,0.9,prime,0.9,source metadata,Department of the Army,0.9,Department of the Army,,,,0.9,"THIS PROCUREMENT IS FOR 86 COCKPIT MANAGEMENT UNITS (CMU),3 PROTOTYPE CMUS, AVIONICS SOFTWARE SUPPORT AND INTEGRATION, CMU TRAINING, AND FUTURE INTEGRATION FOR UNITED ARAB EMIRATES(UAE) APACHE PROGRAM. FOREIGN MILITARY SALES (FMS) CASE AE-B-GUA.",0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N0002421C4478,,2021-06-11T12:00:00,government_contract,Unmapped recipient new contract award candidate from source document.,new_contract_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N0002421C4478_9700_-NONE-_-NONE-,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N0002421C4478_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.0,118674776.54,118674776.54,,Department of Defense,USS PINCKNEY (DDG 91) FY22 DEPOT MODERNIZATION PERIOD AVAILABILITY TYCOM BASE WORK ITEMS,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",29,0.9,Department of Defense,0.9,source metadata,N0002421C4478,0.9,N0002421C4478,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,unmapped,0.9,unmapped,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,336611,0.9,336611,J999,0.9,J999,0.9,source metadata,NATIONAL STEEL AND SHIPBUILDING COMPANY,0.9,NATIONAL STEEL AND SHIPBUILDING COMPANY,2023-11-09,0.9,2023-11-09,2021-06-11,0.9,2021-06-11,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,,,,0.9,USS PINCKNEY (DDG 91) FY22 DEPOT MODERNIZATION PERIOD AVAILABILITY TYCOM BASE WORK ITEMS,0.76,contract award language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6833521F0379,,2021-06-16T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833521F0379_9700_N6833521D0214_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6833521F0379_9700_N6833521D0214_9700,task_order_award,True,False,True,False,False,0.0,4661330.0,4661330.0,,Department of Defense,MF TYPE A P/N 1339AS700-1,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6833521F0379,0.9,N6833521F0379,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,332311,0.9,332311,5411,0.9,5411,0.9,source metadata,"GICHNER SYSTEMS GROUP, INC.",0.9,"GICHNER SYSTEMS GROUP, INC.",2022-08-03,0.9,2022-08-03,2021-06-16,0.9,2021-06-16,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6833521F0379,0.9,N6833521F0379,0.9,MF TYPE A P/N 1339AS700-1,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6600121F0886,,2021-06-25T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6600121F0886_9700_N0003919D0020_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6600121F0886_9700_N0003919D0020_9700,task_order_award,True,False,True,False,False,0.0,4937331.1,4937331.1,,Department of Defense,USS KIDD C4ISR INSTALL,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6600121F0886,0.9,N6600121F0886,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,541330,0.9,541330,N059,0.9,N059,0.9,source metadata,HII FLEET SUPPORT GROUP LLC,0.9,HII FLEET SUPPORT GROUP LLC,2024-02-29,0.9,2024-02-29,2021-06-25,0.9,2021-06-25,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6600121F0886,0.9,N6600121F0886,0.9,USS KIDD C4ISR INSTALL,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6833521F0391,,2021-06-29T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833521F0391_9700_N6833520D0032_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6833521F0391_9700_N6833520D0032_9700,task_order_award,True,False,True,False,False,0.0,4066842.8,4066842.8,,Department of Defense,ADTS PMA 299 PURCHASE,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6833521F0391,0.9,N6833521F0391,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AC12,0.9,AC12,0.9,source metadata,PHYSICAL OPTICS CORPORATION,0.9,PHYSICAL OPTICS CORPORATION,2022-04-29,0.9,2022-04-29,2021-06-29,0.9,2021-06-29,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6833521F0391,0.9,N6833521F0391,0.9,ADTS PMA 299 PURCHASE,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6833521F0392,,2021-06-29T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833521F0392_9700_N6833520D0032_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6833521F0392_9700_N6833520D0032_9700,task_order_award,True,False,True,False,False,0.0,2644311.7,2644311.7,,Department of Defense,ADTS ORDER,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6833521F0392,0.9,N6833521F0392,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AC12,0.9,AC12,0.9,source metadata,PHYSICAL OPTICS CORPORATION,0.9,PHYSICAL OPTICS CORPORATION,2023-03-31,0.9,2023-03-31,2021-06-29,0.9,2021-06-29,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6833521F0392,0.9,N6833521F0392,0.9,ADTS ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6833521F0393,,2021-06-29T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833521F0393_9700_N6833520D0032_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6833521F0393_9700_N6833520D0032_9700,task_order_award,True,False,True,False,False,0.0,3121819.36,3121819.36,,Department of Defense,ADTS ORDER,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6833521F0393,0.9,N6833521F0393,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,541715,0.9,541715,AC12,0.9,AC12,0.9,source metadata,PHYSICAL OPTICS CORPORATION,0.9,PHYSICAL OPTICS CORPORATION,2022-06-30,0.9,2022-06-30,2021-06-29,0.9,2021-06-29,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6833521F0393,0.9,N6833521F0393,0.9,ADTS ORDER,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6833521F0130,,2021-06-30T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6833521F0130_9700_N6833517G0017_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6833521F0130_9700_N6833517G0017_9700,task_order_award,True,False,True,False,False,0.0,11794811.2,11794811.2,,Department of Defense,ADVANCED DRFM RECEIVER SYSTEM,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6833521F0130,0.9,N6833521F0130,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,541712,0.9,541712,5841,0.9,5841,0.9,source metadata,"MERCURY DEFENSE SYSTEMS, INC.",0.9,"MERCURY DEFENSE SYSTEMS, INC.",2025-11-30,0.9,2025-11-30,2021-06-30,0.9,2021-06-30,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6833521F0130,0.9,N6833521F0130,0.9,ADVANCED DRFM RECEIVER SYSTEM,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N6893621F0518,,2021-07-13T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N6893621F0518_9700_N6893616D0003_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N6893621F0518_9700_N6893616D0003_9700,task_order_award,True,False,True,False,False,0.0,1666814.49,1666814.49,,Department of Defense,I/J DRFM CLIN 0001,,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N6893621F0518,0.9,N6893621F0518,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,334220,0.9,334220,7G20,0.9,7G20,0.9,source metadata,"MERCURY DEFENSE SYSTEMS, INC.",0.9,"MERCURY DEFENSE SYSTEMS, INC.",2022-09-30,0.9,2022-09-30,2021-07-13,0.9,2021-07-13,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N6893621F0518,0.9,N6893621F0518,0.9,I/J DRFM CLIN 0001,0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_FA862621F0023,,2021-07-26T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_FA862621F0023_9700_FA862616D0028_9700,unknown,unknown,unknown,medium,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_FA862621F0023_9700_FA862616D0028_9700,task_order_award,True,False,True,False,False,0.0,212535948.0,212535948.0,,Department of Defense,"PW F100 PRODUCTION, MOROCCO INSTALL ENGINES",,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,FA862621F0023,0.9,FA862621F0023,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,336412,0.9,336412,2840,0.9,2840,0.9,source metadata,RTX CORPORATION,0.9,RTX CORPORATION,2025-06-30,0.9,2025-06-30,2021-07-26,0.9,2021-07-26,prime,0.9,prime,0.9,source metadata,Defense Contract Management Agency,0.9,Defense Contract Management Agency,FA862621F0023,0.9,FA862621F0023,0.9,"PW F100 PRODUCTION, MOROCCO INSTALL ENGINES",0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
government_contract_UNMAPPED_N5523621F9991,,2021-07-29T12:00:00,government_contract,Unmapped recipient task order award candidate from source document.,task_order_award,government_contract_awards,usaspending_api,https://www.usaspending.gov/award/CONT_AWD_N5523621F9991_9700_N0002421D4114_9700,unknown,unknown,unknown,low,0.5,,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,unreviewed,source_backed,machine_candidate,usaspending_CONT_AWD_N5523621F9991_9700_N0002421D4114_9700,task_order_award,True,False,True,False,False,0.0,7826390.99,7826390.99,,Department of Defense,C440B/CVN. CARRIER ENGINEERING MAINTENANCE ASSIST TEAM (CEMAT),,,"Recipient mapping is not high confidence; do not use for modeling until manually resolved. Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",30,0.9,Department of Defense,0.9,source metadata,N5523621F9991,0.9,N5523621F9991,DELIVERY ORDER,0.9,DELIVERY ORDER,unmapped,0.9,unmapped,DELIVERY ORDER,0.9,DELIVERY ORDER,336611,0.9,336611,J999,0.9,J999,0.9,source metadata,HII FLEET SUPPORT GROUP LLC,0.9,HII FLEET SUPPORT GROUP LLC,2024-01-03,0.9,2024-01-03,2021-07-29,0.9,2021-07-29,prime,0.9,prime,0.9,source metadata,Department of the Navy,0.9,Department of the Navy,N5523621F9991,0.9,N5523621F9991,0.9,C440B/CVN. CARRIER ENGINEERING MAINTENANCE ASSIST TEAM (CEMAT),0.88,task/delivery order language,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,False,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,['recipient_mapping_not_high_confidence'],0.7,recipient_mapping_not_high_confidence,False,,,,,,,,,,,,,,
